,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
404,9,3,-1.6628930854346002,-0.01531674076515715,1,0,2,3,3,4,0,8,3,3,0,5,6,5,0.7860278398324076,0.5394934445771061,1,1,3,2,2,2,4,3,1,1,-0.9730181828073765,-0.5733133113877804,2,3,1,4,-0.9228148552960276,0.960191981267302,-0.12024172373467248,0.10762661148312153,0,0,2,1,3,1,2,7,7,1,3,3,2,-0.4677835809439309,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2007,8,4,0.01920377743875974
405,4,3,-1.6628930854346002,-0.052699558264851246,1,0,2,3,3,0,0,19,2,3,0,2,4,4,0.15673371079690998,0.3941328831076361,1,1,3,2,2,1,3,3,1,4,1.4746622847122803,0.5097890088998513,2,4,1,4,1.1835088334311268,-0.7951632272572445,-0.12024172373467248,0.19900289939048094,1,0,2,0,3,1,2,8,6,1,3,1,2,0.0796319419807752,3,3,2,0.20555730162067995,-0.11633928614822256,-0.2702083542015609,2,0,-0.08768781151769862,6,2009,8,4,-0.26460392370616176
406,8,3,-0.19113486433082819,-0.003690985188844778,1,0,1,3,3,4,0,18,3,3,0,0,6,5,-1.1680960345409799,-1.689368497954768,1,1,3,2,2,0,3,3,1,1,-0.9730181828073765,0.014982264684238538,2,4,1,0,0.008728790824089824,-0.7951632272572445,9.610981711949158,0.23517268002047736,0,0,1,0,3,1,2,6,2,0,0,1,1,-1.0900593463198789,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2008,8,4,-0.9300012540407804
407,10,3,0.15516118769358875,0.5070404839222574,1,0,1,3,3,4,0,6,3,3,0,5,6,7,-1.8636316508433721,-0.4295769652193609,1,1,3,2,2,0,4,3,1,1,-0.9730181828073765,-0.4957859874092973,2,4,1,4,-0.834835733162461,1.1297693773910833,-0.12024172373467248,0.31322325927468014,0,0,2,0,4,1,2,8,7,0,0,1,1,-0.7719033159021009,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2008,8,4,0.14989194874979495
408,9,3,1.4826293871205203,0.36452475608160056,1,0,1,3,3,0,0,16,3,3,0,5,7,5,1.1503560198003273,1.0240286494753397,1,1,1,3,2,2,5,4,1,1,-0.9730181828073765,0.012702049273106681,2,4,1,4,-0.23709522690205226,1.727873436692528,-0.12024172373467248,1.249830210325114,0,0,2,1,3,1,3,9,7,1,4,2,3,2.217827616994371,3,3,2,0.7801971853099035,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2007,6,5,1.29845841252264
409,9,1,0.7900372830716864,0.02838006467684453,1,0,1,3,3,4,0,21,3,3,0,5,8,5,1.1834767634337746,1.1209356904549863,1,1,4,3,2,2,5,3,1,6,0.7574655885842088,-0.053424197649717155,2,4,1,4,-0.2914352729257258,1.5605876270028518,-0.12024172373467248,1.0708849798398685,1,0,2,1,3,1,4,8,7,1,4,3,3,1.6984846849888804,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2008,6,5,1.7828389829055515
410,4,3,0.29945120937042913,-0.09479281121356846,1,0,1,3,3,4,0,7,3,3,0,2,5,3,-0.4394396746051405,-1.3017403340361813,1,1,3,2,1,1,3,2,1,1,-0.9730181828073765,0.4983879318441921,2,2,1,0,0.29336712713857016,-0.7951632272572445,-0.12024172373467248,-0.4558604972789281,0,0,1,0,3,1,2,5,4,0,0,1,1,-0.5753951794675911,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2009,0,0,-2.559260086787331
411,3,3,1.2229073481022077,2.4186754999790008,1,0,1,0,3,4,0,8,3,3,1,2,5,5,-0.5388019055054822,-1.4471008955056512,3,1,3,2,2,1,3,3,2,3,1.3430665606520835,-0.003259458604816313,2,2,0,4,-0.2759095454903905,-0.7951632272572445,-0.12024172373467248,-0.874668483520992,1,0,1,0,3,1,2,5,7,0,0,3,2,0.46329068454338973,3,3,2,1.354837068999127,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,1,2006,8,4,-0.34950318306187145
412,4,1,-1.6628930854346002,-0.6127402665444507,1,0,3,3,3,4,0,21,3,3,0,2,7,5,1.2497182507006692,1.1693892109448099,1,1,4,4,2,2,5,3,3,6,0.2946872923058507,0.9407497216037722,2,4,1,4,0.8160666174615249,-0.7951632272572445,-0.12024172373467248,-0.07131861900212395,1,0,2,1,2,1,3,7,7,1,4,3,2,0.05155935106155949,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2010,6,5,0.7171824914662853
413,5,4,-0.046844842653987806,-0.15602847205086898,1,1,1,3,3,4,0,17,1,3,0,2,5,6,-1.4661827272420052,-1.689368497954768,1,1,3,2,2,1,3,3,1,1,-0.9730181828073765,-0.11270979833914542,2,3,1,0,-0.34836294018862185,-0.7951632272572445,-0.12024172373467248,-0.9279713181336183,0,0,1,0,2,1,2,5,7,1,4,1,2,-0.5286075279355649,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2010,8,4,-0.9300012540407804
414,9,3,0.03972917035211643,0.07127509387220397,1,0,3,3,3,1,0,20,3,3,0,5,7,5,0.7197863525655132,0.3941328831076361,1,1,3,3,2,2,4,3,1,4,-0.8633550794238793,0.051465711262348245,2,4,1,4,-0.21380663574904932,1.5353801762276953,-0.12024172373467248,1.1070547604698648,0,1,2,1,3,1,3,9,7,1,3,1,3,0.959239790782867,3,3,2,0.812121623292638,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,12,2008,8,4,0.7839674707277087
415,4,3,0.44374123104726954,-0.162142015931516,1,0,2,3,3,4,0,8,3,3,0,2,7,5,1.1834767634337746,1.072482169965163,1,1,3,3,2,2,4,3,3,6,-0.9203798931832978,0.6443217181566309,2,4,1,4,0.45897488644881324,-0.7951632272572445,-0.12024172373467248,-0.3340254467357822,0,0,2,0,3,1,3,6,7,0,0,3,2,-0.3601719824202707,3,3,2,0.04593511170700675,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2007,6,5,0.20770934504054633
416,9,3,0.4725992353826376,-0.26787625845746044,1,0,1,3,3,4,0,19,3,3,0,5,6,7,0.22297519806380448,-0.3326699242397142,3,1,1,2,2,1,3,3,1,5,-0.5146264106643583,-0.8788621764794492,2,2,1,4,-1.269556101351849,0.8731116967713063,-0.12024172373467248,-0.21980508685158298,0,0,1,1,3,1,2,6,7,1,3,3,2,-0.15430631567935563,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2006,8,4,-0.2729654950942762
417,10,3,0.8188952874070545,1.1929600629246875,1,0,2,3,3,4,0,6,2,3,0,5,6,6,-1.7642694199430304,-1.689368497954768,3,1,3,2,2,0,4,3,1,4,1.5009814295243196,0.7127281804905866,3,2,0,0,0.5366035236254897,2.0784861611106162,-0.12024172373467248,2.1102902547860816,1,0,2,1,4,1,2,10,7,1,4,1,3,1.8294901092785536,3,3,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,11,2007,8,4,0.9019643341574797
418,8,3,0.0685871746874845,-0.23620609671509224,1,0,1,3,3,4,0,7,3,3,0,0,5,6,-1.0356130600071909,-1.689368497954768,1,1,3,2,2,0,3,3,1,5,-0.2887204176943542,-0.6873240819443732,2,1,0,1,-1.052195917257155,0.07105644483450298,-0.12024172373467248,-0.726182015671533,1,0,1,1,3,1,2,7,7,0,0,1,1,-1.0900593463198789,3,3,1,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2007,8,1,-0.7012350719308358
419,4,3,0.2128771963643249,-0.20714170777431132,1,0,1,3,3,4,0,12,3,3,0,2,5,6,-0.108232238270668,-0.8172051291379477,1,1,3,2,2,1,3,3,1,4,0.7267599196368295,-0.003259458604816313,2,4,1,4,-0.2759095454903905,-0.7951632272572445,-0.12024172373467248,-0.874668483520992,1,0,1,0,3,1,2,6,7,1,2,1,1,-0.7906183765149114,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2010,8,4,-0.40185954933451395
420,14,4,0.5880312527241099,-0.34645033062839925,1,0,1,3,3,4,0,11,3,3,2,6,7,5,0.8522693270993021,0.6364004855567529,1,1,1,2,3,2,4,4,4,6,1.8979618637725792,0.6534425798011584,2,4,1,4,0.4693253714057034,-0.7951632272572445,-0.12024172373467248,-0.3264107560768356,2,0,2,0,2,2,2,8,7,0,0,3,4,1.4551888970223443,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,11,2008,8,2,0.5335030571824331
421,4,3,-1.6628930854346002,0.6131756145715229,1,0,2,3,3,2,0,14,3,3,0,2,6,7,0.18985445443035723,0.7333075265363995,1,1,4,3,2,1,4,3,1,5,1.759786353509373,1.2417381558731773,2,3,1,4,1.1369316511251208,-0.7951632272572445,-0.12024172373467248,0.16473679142522116,0,1,2,0,3,1,3,8,7,1,3,3,2,0.2621037829556772,3,3,2,1.1632904411027192,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2009,8,4,0.6369467126094496
422,4,3,1.2229073481022077,1.1258113022684004,1,0,1,1,3,4,1,11,1,3,0,2,5,5,-0.5719226491389294,-1.4955544159954748,3,1,3,2,2,1,3,3,1,1,-0.9730181828073765,-0.15831410656178255,2,4,1,0,-0.4518677897575238,-0.7951632272572445,-0.12024172373467248,-1.0041182247230844,0,0,1,0,2,1,2,4,7,0,0,2,2,0.21999489657685367,3,3,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,2,2008,8,4,-0.9739372635048538
423,9,3,0.6457472613948461,-0.131975184651602,1,0,1,3,3,4,0,15,3,3,0,5,8,5,0.8853900707327494,0.6364004855567529,1,1,1,3,2,2,4,3,1,6,1.1895382159151875,0.9407497216037722,2,3,1,4,0.7953656475477445,1.863077036304732,-0.12024172373467248,2.1217122907745014,1,0,2,1,4,1,3,8,7,1,3,3,3,1.043457563540514,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2008,8,4,1.5934210911503335
424,4,3,0.4148832267119015,-0.1520195908176578,1,0,1,3,3,4,0,12,3,3,0,2,6,5,-0.5056811618720349,-1.398647375015828,1,1,1,2,2,1,4,3,1,2,0.37803125087730854,0.3159706989536436,2,3,1,0,0.08635742800076628,-0.7951632272572445,-0.12024172373467248,-0.6081543104578604,1,0,1,0,2,1,2,6,7,1,4,2,1,-0.8233697325873297,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2008,8,4,-0.45533392920433335
425,9,4,0.0685871746874845,-0.7154678481454868,1,1,1,1,3,4,0,17,3,3,0,5,7,8,-0.8368885982065074,0.34567936261781274,1,1,3,2,3,1,3,3,1,1,-0.9730181828073765,-0.9267467001132181,2,3,1,4,-1.1789893579790598,0.7676987208024693,-0.12024172373467248,-0.24074548616368616,0,0,1,1,3,1,2,6,7,2,4,1,1,-1.0900593463198789,3,3,1,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,9,2009,8,4,-0.5284570307927485
426,12,3,-1.6628930854346002,0.22882412633740268,1,0,1,2,3,4,1,20,3,3,0,7,7,5,0.5873033780317242,0.2003188011483427,1,1,1,3,2,2,4,3,4,6,2.3563536359155974,1.0502000613381013,2,3,1,4,1.2456117431724678,-0.7951632272572445,-0.12024172373467248,0.2446910433441606,1,1,2,0,2,1,3,5,7,1,3,3,2,0.44925438908378185,3,3,2,-0.11368707820666644,-0.11633928614822256,6.834419508146635,0,0,-0.08768781151769862,8,2009,8,4,1.2533348799330846
427,4,3,0.5591732483887418,-0.1928099573655814,1,0,2,3,3,4,0,12,3,3,0,2,4,6,-0.47256041823858774,-1.3501938545260046,3,1,3,2,2,1,3,3,1,3,-0.3413587073184328,-0.3430115548634629,2,4,1,4,-0.6614651101345502,-0.7951632272572445,-0.12024172373467248,-1.1583157105667534,0,0,1,0,3,1,2,5,7,0,0,1,1,-0.5660376491611858,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2008,8,4,-1.064007860692111
428,4,3,0.1840191920289568,-0.3763164958158224,1,0,1,3,3,4,0,5,3,3,0,2,7,5,1.1834767634337746,1.072482169965163,1,1,1,3,2,2,4,3,1,6,0.48330783012546585,0.3433332838872259,2,4,1,4,0.11740888287143686,-0.7951632272572445,-0.12024172373467248,-0.5853102384810206,1,0,2,0,2,1,3,6,7,0,0,2,2,0.7253015331227363,3,3,2,0.08584065918542505,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,9,2007,6,5,0.3975635753643701
429,4,3,2.08864747816325,0.09422593893233788,1,0,2,3,3,0,0,23,3,3,0,2,6,5,0.554182634398277,0.15186528065851934,1,1,3,2,2,1,4,3,2,6,1.2312101952009165,0.7628929195354874,2,2,1,4,0.6452836156728367,-0.7951632272572445,-0.12024172373467248,-0.19696101487474313,1,0,2,0,3,1,3,6,7,1,3,1,2,0.4820057451562002,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2009,8,4,0.12143382087003575
430,1,4,-1.0568749943918705,-0.8856448564953007,1,0,1,3,3,4,0,2,3,3,3,5,6,5,-0.008870007370326258,-0.6718445676684777,1,1,1,2,2,1,3,3,1,5,-0.12422576261910845,-1.30982288918337,2,2,1,4,-1.7586165155649107,0.35979633553175216,-0.12024172373467248,-1.006021897387821,0,0,1,1,2,1,2,4,7,0,0,1,1,-0.977768982643016,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2008,0,0,-1.675242462375088
431,8,4,0.0685871746874845,-0.4941776040722306,1,0,2,0,3,4,0,17,2,3,0,0,6,7,-1.6980279326761358,0.6364004855567529,1,1,3,2,2,0,3,3,1,1,-0.9730181828073765,-0.3566928473302541,2,3,1,4,-0.19310566583526895,-0.5430887195056778,-0.12024172373467248,-0.6043469651283871,0,0,1,0,4,1,2,7,7,0,0,0,0,-2.2129629830885067,0,0,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,9,2008,3,0,-1.8419535559051492
432,1,4,-0.9703009813857664,-0.8615915690960337,1,0,1,3,3,4,0,2,3,3,4,5,5,5,-0.008870007370326258,-0.6718445676684777,1,1,1,2,2,1,3,3,1,5,0.06000825106516679,-0.6668021432441865,2,4,1,4,-1.0289073261041521,0.5797886332058467,-0.12024172373467248,-0.2864336301173659,1,0,1,1,2,1,2,6,6,0,0,1,2,-0.15430631567935563,3,3,2,1.1632904411027192,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2007,8,4,-0.7717830696376515
433,9,3,1.2229073481022077,0.03228872387922541,1,0,2,3,3,0,0,8,3,3,0,5,6,5,0.8522693270993021,0.6364004855567529,1,1,3,2,2,2,4,3,1,1,-0.9730181828073765,-0.2996874620519577,2,4,1,4,-0.6123003065893218,0.7585323750660486,-0.12024172373467248,0.16854413675469446,0,0,2,1,3,1,2,7,7,1,3,3,2,-0.013943361083277135,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2008,8,4,0.2058560274946687
434,2,4,-1.0568749943918705,-0.864598230020942,1,0,1,3,3,4,0,10,3,3,3,6,4,7,0.02425073626312099,-0.6233910471786543,1,1,3,2,3,1,4,3,3,5,0.11264654068924543,-0.9746312237469872,2,3,1,4,-1.378236193399196,-0.7951632272572445,-0.12024172373467248,-1.6856330386988065,1,0,1,0,1,1,2,3,7,0,0,0,0,-2.2129629830885067,0,0,2,-0.049838202241197165,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2008,8,4,-1.8077116658766332
435,9,3,-0.42199889901377285,0.01505053457641741,1,0,3,3,3,1,0,5,6,3,0,5,7,6,0.819148583465855,0.5394934445771061,1,1,3,3,2,2,4,3,3,6,-0.12861228675444833,-0.5892748192657035,2,4,1,4,-0.8684748092723541,1.1160198587864523,-0.12024172373467248,0.2770534786446837,1,0,2,1,3,1,3,6,7,1,3,2,2,0.3603578511729322,3,3,2,0.508839462456659,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2009,5,4,0.6017570707769344
436,8,4,-0.5085729120198771,-0.6130409326369416,1,0,1,3,3,4,0,17,3,3,0,0,6,8,-1.6980279326761358,-1.689368497954768,1,1,3,2,2,0,2,3,1,1,-0.9730181828073765,-0.9335873463466138,2,2,1,0,-1.109123584520051,0.0848059634391339,-0.12024172373467248,-0.7566407783073195,0,0,1,0,2,1,2,6,7,0,0,1,2,-0.15430631567935563,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2006,8,4,-0.9083189687761517
437,7,4,-0.21999286866619627,-0.45268568330849507,1,0,1,3,3,4,0,3,3,3,0,1,6,7,-1.4993034708754525,0.927121608495693,1,1,3,3,2,2,3,3,1,1,-0.9730181828073765,-0.3954565093194956,2,3,1,4,-0.6692279738522179,-0.7951632272572445,-0.12024172373467248,-1.1640267285609633,0,0,1,0,2,1,2,4,7,0,0,1,1,-1.370785255512036,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,1,2009,8,4,-0.8443762191969583
438,5,3,-0.5085729120198771,-0.6250675763365751,1,0,1,3,3,4,0,6,3,3,0,2,5,6,-1.9298731381102667,0.8302145675160463,1,1,3,2,2,2,3,3,1,2,-0.1724775281078472,-1.4078721518620398,2,2,0,4,-1.212628434088953,-0.7951632272572445,-0.12024172373467248,-1.5637979881556607,0,0,1,0,2,1,3,4,7,1,4,1,1,-0.5660376491611858,4,3,1,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,3,2007,8,4,-1.5341385476247138
439,8,3,0.27059320503506107,0.18412510058709822,1,1,1,3,3,0,0,7,3,3,0,0,6,8,-1.6980279326761358,0.7333075265363995,1,1,3,2,2,0,3,2,2,1,-0.9730181828073765,-0.851499591545867,2,3,1,4,-1.2385046464811784,0.3781290270045934,-0.12024172373467248,-0.6081543104578604,0,0,1,0,3,1,3,7,7,0,0,1,2,0.2574250178024746,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,4,2,1.5253679709605195,8,2009,4,4,-1.0413212831480894
440,4,3,1.367197369779048,0.4925082894518669,1,0,1,3,3,4,0,16,3,3,0,2,10,5,1.216597507067222,1.1209356904549863,3,1,4,4,2,2,5,3,4,6,2.9024758907654133,4.643819549281907,2,4,1,4,3.2070286425031593,-0.7951632272572445,-0.12024172373467248,1.6876749232145445,1,0,2,0,2,1,4,10,7,2,4,3,3,0.9311671998636514,3,3,2,-0.7521758378613592,-0.11633928614822256,2.7797581523620583,0,0,-0.08768781151769862,4,2009,8,4,3.0118386545474545
441,14,3,0.992043313419263,0.15947048100284955,1,0,1,3,3,4,0,7,3,3,2,2,4,4,-0.5388019055054822,-1.4471008955056512,1,1,1,2,2,1,3,3,1,5,-0.6813143278072741,0.8723432592698166,2,2,0,1,0.7177370103710681,-0.7951632272572445,-0.12024172373467248,-0.1436581802621168,0,0,2,0,4,2,1,8,7,0,0,0,0,-2.2129629830885067,0,0,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,9,2008,8,4,-0.8655095792474985
442,8,4,-0.16227685999546013,-0.4286323959092281,1,0,1,3,3,4,0,3,3,3,0,0,5,7,-1.3668204963416635,0.34567936261781274,1,1,3,2,2,2,3,3,1,1,-0.9730181828073765,0.046905280440084525,2,2,1,4,-0.08960081626636701,0.22459273591954818,-0.12024172373467248,0.10953028414785819,0,0,2,0,3,1,2,8,7,1,4,1,2,-0.5286075279355649,3,3,1,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2008,8,4,-0.05799707959191808
443,0,3,-0.13341885566009204,-0.6609470633738149,1,0,1,3,3,4,0,0,3,3,4,2,7,5,1.1503560198003273,1.072482169965163,1,1,1,3,2,2,5,3,3,1,-0.9730181828073765,0.4573440544438187,2,4,1,4,0.24678994483256428,-0.7951632272572445,-0.12024172373467248,-0.49012660524418783,0,0,2,0,2,1,3,6,7,1,4,3,3,0.8188768361867885,3,3,2,0.3971039295170878,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2007,6,5,0.0854002739565087
444,9,3,0.3571672180411653,-0.17707509852522757,1,0,1,3,3,4,0,5,3,3,0,5,7,5,0.7529070961989605,0.4910399240872828,1,1,3,3,3,2,4,3,1,6,0.4350560646367271,-0.3247698315744081,2,4,1,4,-0.594186957914764,1.4391335459952788,-0.12024172373467248,0.7472606268346373,1,0,2,1,4,1,3,8,7,1,3,1,2,0.09366823744038304,3,3,2,0.3971039295170878,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2008,8,4,0.5780195631530445
445,4,3,0.44374123104726954,-0.0663297544577692,1,0,1,3,3,0,0,7,3,3,0,2,6,5,-0.5056811618720349,-1.398647375015828,3,1,3,2,2,1,3,3,1,1,-0.9730181828073765,0.8632223976252892,2,1,1,4,1.3620546989374827,-0.7951632272572445,-0.12024172373467248,0.3303563132573101,0,0,1,0,3,1,2,7,7,1,4,1,2,0.03284429044874903,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,11,2009,0,4,-0.6715981780588755
446,4,3,2.2906535085108266,0.598843864162793,1,0,2,3,3,0,0,12,7,3,0,2,6,6,-0.1744737255375625,0.8302145675160463,1,1,3,3,2,1,3,3,1,5,-0.4312824520929005,1.0479198459269694,2,4,1,4,1.8769913255427697,-0.7951632272572445,-0.12024172373467248,0.7091871735399042,0,0,2,1,2,1,3,6,4,1,4,3,2,0.49136327546260544,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2010,8,4,0.32738172844470437
447,9,3,-1.6628930854346002,0.06987198544058007,1,0,2,3,3,0,0,8,3,3,0,5,7,5,0.8853900707327494,0.6848540060465762,1,1,3,3,2,2,4,3,1,1,-0.9730181828073765,-0.2905666004074302,2,3,1,4,-0.5346716694126453,1.336012156460547,-0.12024172373467248,0.7053798282104309,0,0,2,1,4,1,3,10,7,1,3,3,2,-0.19641520205817917,3,3,2,-0.041857092745513504,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2006,8,4,0.45458246837091415
448,8,4,-0.21999286866619627,-0.19210840314976946,1,0,1,0,3,4,0,9,3,3,0,0,6,6,-1.1349752909075328,-1.689368497954768,1,1,3,2,2,0,3,3,1,1,-0.9730181828073765,-0.6325989120772086,2,2,1,4,-0.9900930075158139,0.5706222874694261,-0.12024172373467248,-0.26549323080526266,0,0,2,0,3,1,2,7,7,1,4,1,1,-1.2865674827543887,3,3,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2006,8,4,-0.8338760432094093
449,8,4,-0.21999286866619627,-0.45268568330849507,1,0,1,3,3,4,0,17,3,3,0,0,3,7,-0.7706471109396129,0.8302145675160463,1,1,3,2,3,1,3,3,1,5,-0.24704843840862528,-0.9313071309354819,2,4,1,4,-1.251442752677291,0.35979633553175216,-0.12024172373467248,-0.6329020550994369,0,0,1,1,2,1,2,6,7,0,0,1,1,-0.7719033159021009,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2007,8,4,-0.8234197094204421
450,5,4,0.3571672180411653,-0.4843558450508632,1,0,1,3,3,4,0,17,3,3,0,2,6,8,-1.3668204963416635,0.9755751289855163,3,1,3,2,2,0,3,3,1,1,-0.9730181828073765,-0.5573518035098575,2,4,1,0,-0.9047015066214698,-0.7951632272572445,-0.12024172373467248,-1.3372609410519989,0,0,1,0,2,1,3,5,7,0,0,1,1,-0.9496963917238004,2,2,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2006,8,4,-1.0413212831480894
451,4,3,0.12630318335822066,6.037793255291208,1,0,2,2,3,4,1,4,3,3,0,2,7,5,0.12361296716346273,-0.47803048570918427,1,7,3,2,2,1,4,3,4,5,0.4635684715164364,1.0844032925050793,2,2,1,4,0.9583857856187651,-0.7951632272572445,-0.12024172373467248,0.03338337755839202,1,0,2,0,2,1,3,5,7,2,3,1,2,0.4820057451562002,3,3,2,0.8440460612753727,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,12,2006,8,4,1.29845841252264
452,9,3,-1.6628930854346002,-0.12165231547608325,1,0,2,3,3,0,0,23,3,3,0,5,6,5,0.819148583465855,0.5879469650669296,3,1,1,3,2,2,5,3,1,5,0.6543822714037214,-0.4228190942530779,2,4,1,4,-0.7106299136797786,1.1939337975460276,-0.12024172373467248,0.45790238179466586,1,0,2,1,3,1,2,7,7,0,0,3,2,-0.2385240884370027,3,3,2,0.3971039295170878,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2007,8,4,0.5054264135937332
453,9,1,0.5014572397180057,-0.1520195908176578,1,0,1,3,3,4,0,21,3,3,0,5,8,5,1.216597507067222,1.1209356904549863,1,1,3,3,2,2,4,3,1,1,-0.9730181828073765,-0.659961497010791,2,4,1,4,-0.9745672800804785,1.0472722657632978,-0.12024172373467248,0.1418927194483813,0,0,2,1,3,1,3,6,7,0,0,2,2,0.9498822604764618,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2009,8,4,0.5780195631530445
454,14,3,0.15516118769358875,-0.12225364766106493,1,0,1,3,3,4,0,11,3,3,2,2,5,5,0.15673371079690998,-0.4295769652193609,1,1,3,2,2,1,3,3,1,5,2.5493606978705525,1.5290452976757911,2,2,1,4,1.462971927267162,-0.7951632272572445,-0.12024172373467248,0.40459954718203955,2,0,2,0,4,2,2,8,7,0,0,1,2,0.4071455027049583,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2006,8,3,0.3008810758144535
455,4,3,0.6457472613948461,-0.09188637231949037,1,0,1,3,3,4,0,14,3,3,0,2,7,6,0.05737147989656824,-0.5749375266888309,3,1,1,2,2,1,3,3,1,5,1.0360098711782915,0.420860607865709,2,1,1,4,0.20538800500500348,-0.7951632272572445,-0.12024172373467248,-0.5205853678799743,0,0,1,1,3,1,2,6,7,1,3,1,2,0.2574250178024746,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,9,2007,8,4,0.1285787281537556
